"OTU","Day","test","day","l2fc.threshold","log2FoldChange","p","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","sparsity.threshold","p.adj"
"OTU.416",4,"less",4,0.25,1.61487938375886,0.98795986194218,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,NA,"0.3",NA
"OTU.328",4,"less",4,0.25,0.877617832380336,0.82672631223092,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",NA
"OTU.320",4,"less",4,0.25,1.4770114552737,0.937159050978128,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","7B-8",NA,NA,NA,"0.3",NA
"OTU.326",4,"less",4,0.25,0.866098089556661,0.826090070561635,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","OPB56","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.327",4,"less",4,0.25,0.695489768112326,0.762841332683917,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium",NA,NA,"0.3",NA
"OTU.1481",4,"less",4,0.25,-0.889818555992574,0.121492994121523,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Microcoleus",NA,NA,NA,"0.3",NA
"OTU.926",4,"less",4,0.25,1.33303341526443,0.875280547868519,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured",NA,NA,"0.3",NA
"OTU.927",4,"less",4,0.25,0.305842088111481,0.526642906087281,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured",NA,NA,"0.3",NA
"OTU.216",4,"less",4,0.25,-0.283699100760884,0.305250395576345,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Rhodocytophaga","uncultured_Bacteroidetes_bacterium",NA,"0.3",NA
"OTU.214",4,"less",4,0.25,-0.418575604561413,0.0903251448427418,"Bacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA,NA,NA,"0.3",NA
"OTU.215",4,"less",4,0.25,0.464871556101252,0.685184223352833,"Bacteria","Gemmatimonadetes","AT425-EubC11_terrestrial_group","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.212",4,"less",4,0.25,0.466349471059303,0.699516757648516,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_bacterium",NA,"0.3",NA
"OTU.210",4,"less",4,0.25,0.507068791522878,0.629534223379043,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium","uncultured_bacterium",NA,"0.3",NA
"OTU.218",4,"less",4,0.25,1.49910852853659,0.969550530832581,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.219",4,"less",4,0.25,-0.477265228685642,0.152580342611797,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.858",4,"less",4,0.25,1.23151244855645,0.862535571023339,"Bacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA,NA,NA,"0.3",NA
"OTU.588",4,"less",4,0.25,2.23817957123547,0.979166734205273,"Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA,NA,NA,"0.3",NA
"OTU.586",4,"less",4,0.25,2.30266037810649,0.983225817295169,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncultured",NA,NA,"0.3",NA
"OTU.855",4,"less",4,0.25,-0.644542226936989,0.183610587284148,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sorangiineae","Sandaracinaceae","uncultured_bacterium",NA,"0.3",NA
"OTU.583",4,"less",4,0.25,-0.779705492009004,0.084166776288031,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA,NA,NA,"0.3",NA
"OTU.580",4,"less",4,0.25,-0.0390093041454213,0.350494945994596,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","0319-6M6","uncultured_actinobacterium",NA,NA,"0.3",NA
"OTU.853",4,"less",4,0.25,0.543361438242491,0.620585893829981,"Bacteria","Actinobacteria","Frankiales","uncultured","uncultured_actinobacterium",NA,NA,NA,"0.3",NA
"OTU.102",4,"less",4,0.25,-3.2958184094832,6.75601294050114e-11,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Dechloromonas","uncultured_bacterium",NA,"0.3",NA
"OTU.100",4,"less",4,0.25,-0.233541037206755,0.181084130825785,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.101",4,"less",4,0.25,-0.79475176371375,0.00648231282737045,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA,NA,"0.3",NA
"OTU.456",4,"less",4,0.25,1.08912931746908,0.926353865977397,"Bacteria","Chloroflexi","Gitt-GS-136",NA,NA,NA,NA,NA,"0.3",NA
"OTU.105",4,"less",4,0.25,-0.4011693571759,0.22455272208249,"Bacteria","Gemmatimonadetes","AT425-EubC11_terrestrial_group","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.108",4,"less",4,0.25,1.41647733193249,0.968282559425403,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.109",4,"less",4,0.25,-0.437859215996381,0.195681006574538,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","Patulibacter",NA,NA,"0.3",NA
"OTU.1860",4,"less",4,0.25,-1.10956422680851,0.00326629626897408,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,NA,"0.3",NA
"OTU.617",4,"less",4,0.25,0.485864394897207,0.614871110579255,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum",NA,NA,"0.3",NA
"OTU.1002",4,"less",4,0.25,-0.404157403959951,0.214452989176824,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.1001",4,"less",4,0.25,1.35243686151715,0.874491038611766,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Microcoleus",NA,NA,NA,"0.3",NA
"OTU.1000",4,"less",4,0.25,0.687313678803835,0.670361197507591,"Bacteria","Chloroflexi","Thermomicrobia","AKYG1722",NA,NA,NA,NA,"0.3",NA
"OTU.1008",4,"less",4,0.25,-0.031046165131608,0.382269978467141,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.11",4,"less",4,0.25,0.967648636817371,0.991833170869522,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.10",4,"less",4,0.25,-0.980553055886151,8.74721592435875e-08,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,NA,"0.3",NA
"OTU.12",4,"less",4,0.25,-0.223591451071405,0.00793764933561554,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga",NA,NA,"0.3",NA
"OTU.15",4,"less",4,0.25,0.0933063438572402,0.40744955884812,"Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured_bacterium",NA,NA,NA,"0.3",NA
"OTU.14",4,"less",4,0.25,3.27242757507018,0.999999924731361,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia-Shigella","uncultured_bacterium",NA,"0.3",NA
"OTU.17",4,"less",4,0.25,0.5906683421812,0.870317908214241,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.18",4,"less",4,0.25,0.70096005019255,0.697926784745478,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","DA101_soil_group","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.1139",4,"less",4,0.25,-0.309364456050414,0.281611918237708,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","0319-6M6","uncultured_actinobacterium",NA,NA,"0.3",NA
"OTU.1134",4,"less",4,0.25,1.53704847978493,0.90936602315007,"Unassigned",NA,NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.1257",4,"less",4,0.25,2.08022600543639,0.967311580282231,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","uncultured_bacterium",NA,"0.3",NA
"OTU.372",4,"less",4,0.25,1.11361848901644,0.822706503150351,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured",NA,NA,"0.3",NA
"OTU.4048",4,"less",4,0.25,2.48447725219605,0.990197550928617,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea","Pantoea_agglomerans",NA,"0.3",NA
"OTU.2011",4,"less",4,0.25,-2.82819974851681,0.00158722527604338,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","0319-6G20","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.408",4,"less",4,0.25,-0.8033230690134,0.0872296723434251,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Methylobacterium",NA,NA,"0.3",NA
"OTU.4285",4,"less",4,0.25,0.178782484854216,0.470202866245479,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.407",4,"less",4,0.25,1.06480015866828,0.856915627791815,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae",NA,NA,NA,"0.3",NA
"OTU.2857",4,"less",4,0.25,-0.541194784326631,0.0696598747161021,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,NA,"0.3",NA
"OTU.400",4,"less",4,0.25,-0.321744441724954,0.277234110417633,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.94",4,"less",4,0.25,-0.137385591994008,0.331919983421896,"Bacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA,NA,NA,"0.3",NA
"OTU.4193",4,"less",4,0.25,0.184957006029908,0.432675678534078,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","uncultured_bacterium",NA,"0.3",NA
"OTU.919",4,"less",4,0.25,-1.11375796405679,0.0799368520645689,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","uncultured_Oscillatoriales_cyanobacterium",NA,NA,NA,"0.3",NA
"OTU.915",4,"less",4,0.25,0.959582295407622,0.784769894447758,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella","uncultured_bacterium",NA,"0.3",NA
"OTU.665",4,"less",4,0.25,0.640692067745474,0.722241769936325,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured_alpha_proteobacterium",NA,"0.3",NA
"OTU.916",4,"less",4,0.25,0.29740097007701,0.524407571279376,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.911",4,"less",4,0.25,0.795344954522611,0.737051775010368,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae",NA,NA,NA,"0.3",NA
"OTU.661",4,"less",4,0.25,0.276085739711055,0.511087968682205,"Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.263",4,"less",4,0.25,1.8867275754861,0.999533796252676,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum",NA,NA,"0.3",NA
"OTU.262",4,"less",4,0.25,0.0785439481996241,0.427565565076737,"Bacteria","Armatimonadetes",NA,NA,NA,NA,NA,NA,"0.3",NA
"OTU.261",4,"less",4,0.25,-0.189431767804463,0.317650378483649,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.260",4,"less",4,0.25,0.0485648179870996,0.40947189963301,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Roseomonas","uncultured_bacterium",NA,"0.3",NA
"OTU.266",4,"less",4,0.25,-0.827277874311332,0.0931377657186198,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Hymenobacter",NA,NA,"0.3",NA
"OTU.269",4,"less",4,0.25,-0.542332237832323,0.128100746913774,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,NA,"0.3",NA
"OTU.1747",4,"less",4,0.25,-0.297658322084837,0.0962985253683494,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.3097",4,"less",4,0.25,-0.905844494768623,0.000666830798733599,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI",NA,NA,NA,NA,"0.3",NA
"OTU.465",4,"less",4,0.25,-0.582409054499927,0.169568591072793,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Hymenobacter",NA,NA,"0.3",NA
"OTU.464",4,"less",4,0.25,-0.413500340265539,0.206406926347716,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter",NA,NA,"0.3",NA
"OTU.1923",4,"less",4,0.25,0.0181881516019119,0.358415704454829,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.713",4,"less",4,0.25,-0.704031922385787,0.0833152794354352,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA,NA,"0.3",NA
"OTU.1925",4,"less",4,0.25,0.340290786030175,0.537147702786863,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","uncultured_bacterium",NA,"0.3",NA
"OTU.710",4,"less",4,0.25,0.880355632014701,0.756737308164471,"Bacteria","Chloroflexi","KD4-96",NA,NA,NA,NA,NA,"0.3",NA
"OTU.482",4,"less",4,0.25,-0.00239294583557547,0.389257180133487,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.481",4,"less",4,0.25,0.923641775869424,0.768239185720033,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Crinalium","uncultured_cyanobacterium",NA,NA,"0.3",NA
"OTU.489",4,"less",4,0.25,0.259016673901065,0.503936299146421,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","uncultured_bacterium",NA,NA,NA,"0.3",NA
"OTU.2104",4,"less",4,0.25,-0.158231283082044,0.29539222339117,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured",NA,NA,"0.3",NA
"OTU.2292",4,"less",4,0.25,0.728705037141476,0.776223595943635,"Bacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter",NA,NA,NA,"0.3",NA
"OTU.2290",4,"less",4,0.25,0.744854367764659,0.742783804580098,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","uncultured_bacterium",NA,"0.3",NA
"OTU.537",4,"less",4,0.25,-0.982856137735033,0.060330497691745,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,"0.3",NA
"OTU.706",4,"less",4,0.25,-1.81677949775914,0.0193072774950567,"Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales","uncultured_bacterium",NA,NA,NA,"0.3",NA
"OTU.606",4,"less",4,0.25,0.338439949351495,0.551055083807411,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_Singulisphaera_sp.",NA,"0.3",NA
"OTU.28",4,"less",4,0.25,0.626781815499197,0.731807904043874,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45",NA,NA,NA,NA,"0.3",NA
"OTU.29",4,"less",4,0.25,2.0976673171743,0.989914366135226,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.24",4,"less",4,0.25,0.43921432947871,0.685235534161764,"Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.27",4,"less",4,0.25,0.0716410486347666,0.239888871998458,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium","uncultured_bacterium",NA,"0.3",NA
"OTU.20",4,"less",4,0.25,0.668939277599766,0.759585255111825,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Segetibacter","uncultured_bacterium",NA,"0.3",NA
"OTU.21",4,"less",4,0.25,1.15235315958537,0.823583899561125,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.22",4,"less",4,0.25,-2.34367624301796,0.00123246550808634,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.23",4,"less",4,0.25,-0.234558979985216,0.0402133157096835,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA,NA,"0.3",NA
"OTU.1106",4,"less",4,0.25,0.47976499387941,0.727513850849475,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI",NA,NA,NA,NA,"0.3",NA
"OTU.1104",4,"less",4,0.25,-1.13319533721392,0.0767673215231783,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Incertae_Sedis",NA,NA,"0.3",NA
"OTU.3462",4,"less",4,0.25,0.00295160271607667,0.396264631924026,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured","uncultured_bacterium",NA,"0.3",NA
"OTU.2214",4,"less",4,0.25,0.51860289087894,0.61458029652009,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI",NA,NA,NA,NA,"0.3",NA
"OTU.1240",4,"less",4,0.25,-0.00930483790629383,0.377421684147052,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis",NA,NA,NA,NA,"0.3",NA
"OTU.4299",4,"less",4,0.25,-0.582442808101285,0.128782518608401,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Crinalium","uncultured_cyanobacterium",NA,NA,"0.3",NA
"OTU.3712",4,"less",4,0.25,1.06562276098698,0.942382379574198,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","uncultured_bacterium",NA,"0.3",NA
"OTU.4181",4,"less",4,0.25,-0.524738151624125,0.110122606609336,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum",NA,NA,"0.3",NA
"OTU.903",4,"less",4,0.25,-1.95590785171298,0.00721539185735909,"Bacteria","Cyanobacteria","SubsectionIII","FamilyI","Crinalium","uncultured_cyanobacterium",NA,NA,"0.3",NA
"OTU.676",4,"less",4,0.25,-1.30742963470039,0.0389932900162873,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.907",4,"less",4,0.25,-1.02882678157285,0.0800046742632182,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA,"0.3",NA
"OTU.271",4,"less",4,0.25,-0.915409177781785,0.075497197152087,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.273",4,"less",4,0.25,-1.82301152291956,0.000313775276194744,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Fibrella","uncultured_bacterium",NA,"0.3",NA
"OTU.276",4,"less",4,0.25,1.40894271712838,0.90390180140889,"Bacteria","Proteobacteria","TA18",NA,NA,NA,NA,NA,"0.3",NA
"OTU.277",4,"less",4,0.25,-0.763931277385815,0.0285294459315718,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.278",4,"less",4,0.25,2.56379001162807,0.999858678382379,"Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XVIII_Incertae_Sedis","Symbiobacterium","uncultured_bacterium",NA,"0.3",NA
"OTU.279",4,"less",4,0.25,0.392470556098689,0.568744277820187,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured",NA,NA,"0.3",NA
"OTU.1753",4,"less",4,0.25,-0.724509356664006,0.121443983793712,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea","uncultured_bacterium",NA,"0.3",NA
"OTU.791",4,"less",4,0.25,-1.55016026305662,0.0286478497415552,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_Verrucomicrobia_bacterium",NA,"0.3",NA
"OTU.876",4,"less",4,0.25,1.14837921702368,0.822407603651818,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","uncultured",NA,NA,NA,"0.3",NA
"OTU.877",4,"less",4,0.25,-1.85897234127595,0.0173590007047777,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Siphonobacter","uncultured_bacterium",NA,"0.3",NA
"OTU.321",4,"less",4,0.25,3.40447700999008,0.999940331470024,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,NA,"0.3",NA
"OTU.1641",4,"less",4,0.25,0.642805745915793,0.83514009562621,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","Microvirga","Chelatococcus",NA,"0.3",NA
"OTU.479",4,"less",4,0.25,-0.95214007806831,0.00831409837991851,"Bacteria","Cyanobacteria","SubsectionII","FamilyII","Chroococcidiopsis","uncultured_bacterium",NA,NA,"0.3",NA
"OTU.2445",4,"less",4,0.25,0.520504121950393,0.773709261780033,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,NA,"0.3",NA
"OTU.470",4,"less",4,0.25,4.43518000330841,0.99999460105516,"Bacteria","Gemmatimonadetes","AT425-EubC11_terrestrial_group","uncultured_bacterium",NA,NA,NA,NA,"0.3",NA
"OTU.471",4,"less",4,0.25,-0.733323633229546,0.103410748215091,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus","uncultured_bacterium",NA,"0.3",NA
"OTU.474",4,"less",4,0.25,-1.22572285883475,0.037108577139847,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,"0.3",NA
